tmID,year,points_prev1,oRebounds_prev1,dRebounds_prev1,rebounds_prev1,assists_prev1,steals_prev1,blocks_prev1,turnovers_prev1,PF_prev1,fgAttempted_prev1,fgMade_prev1,ftAttempted_prev1,ftMade_prev1,threeAttempted_prev1,threeMade_prev1,PER,confID,playoff,won_prev1,EFF
3,2,78.06461682534727,12.398938660839706,22.587794599656625,34.98673326049633,17.455907601061337,9.776806617761823,3.4836897143749024,18.28000624317153,24.79787732167941,65.4409239893866,29.06820664897768,20.93959731543624,15.620415170906819,12.96082409864211,4.307788356485094,20.402418689553055,0,1,17.0,83.79584829093177
3,3,74.28571428571429,11.295681063122924,24.451827242524917,35.74750830564784,16.522702104097455,10.18826135105205,2.967884828349945,14.795127353266889,19.003322259136215,65.07198228128462,28.792912513842747,18.07308970099668,13.466223698781839,10.09966777408638,3.2336655592469548,12.974859769389495,0,0,22.0,84.03100775193802
3,4,85.1197711834108,11.755452270289597,25.827672506256704,37.5831247765463,15.874150875938506,8.10868787987129,2.7457990704326063,16.045763317840542,20.550589917769038,74.13657490168038,31.018948873793352,23.081873435824097,17.07543796925277,17.375759742581337,6.006435466571327,16.977248441431005,0,1,10.0,84.26170897390062
4,4,78.30023094688222,12.046189376443419,22.207852193995382,34.2540415704388,19.76905311778291,11.270207852193995,3.6212471131639723,15.408775981524249,22.09699769053118,67.47344110854503,28.120092378752886,21.986143187066975,16.812933025404156,16.812933025404156,5.247113163972286,18.364150436401243,0,1,0.0,87.27944572748271
4,5,87.95598815065594,12.441811256876852,26.661024121878967,39.10283537875582,15.793482860770206,8.480744815911976,4.418112568768515,13.762166737198475,22.953872196360557,78.05332204824376,33.008887008040624,20.617858654253066,15.793482860770206,17.57088446889547,6.144731273804486,12.578617932190081,0,1,18.0,92.12018620397801
4,6,80.60784617770197,10.569080477593426,25.752829896107926,36.32191037370135,20.2822142967902,10.122499612342999,5.135679950379904,16.597922158474184,20.393859513102807,71.15521786323461,30.55357419755001,20.207784152581798,14.662738409055668,15.258179562722903,4.837959373546286,16.26373854038673,0,1,18.0,89.72553884323152
4,7,93.13255005791827,11.398312096640742,27.72133046500083,39.11964256164157,19.778255833195434,8.419659109713718,4.72612940592421,15.409564785702466,19.659109713718355,76.05493959953667,34.67152076783055,25.894423299685588,19.53996359424127,12.47062717193447,4.249544928015887,17.893314334814537,0,1,26.0,102.02879364554028
4,8,86.96413537632598,11.234214514227984,31.560868833136894,42.79508334736488,21.1348711904361,8.607509681764608,5.85957231857215,15.39653140259303,19.275972385923556,72.4162316888365,32.04579895605321,20.447886849637985,16.730089240612898,17.417073581411014,6.142448223606668,13.233822087883285,0,1,26.0,105.87641017006236
4,9,93.09337285623545,10.467922930340885,26.982849883548592,37.45077281388948,21.850518738090198,8.841837814948127,2.286682193521067,18.039381748888417,20.427694262121534,79.72898581410121,34.85919966123227,22.20622485708236,17.073893711623967,18.801609146728772,6.30107982214694,11.712531869962342,0,1,18.0,95.48168536946855
4,10,96.91435218845426,11.586447578886142,28.44263486985604,40.02908244874218,21.951432310600552,7.887160098880325,3.7341864184964373,16.99578304493238,22.474916387959865,82.36149483786534,34.794241675149046,25.44132615966264,19.508506616257087,23.0332994038098,7.817362221899083,16.005064457132335,0,0,21.0,100.02035771411954
5,2,84.71146245059289,12.521739130434783,22.624505928853754,35.14624505928854,17.83399209486166,8.632411067193676,2.7035573122529644,18.26086956521739,22.434782608695652,71.81027667984189,31.68379446640316,25.944664031620555,19.304347826086957,7.778656126482214,2.039525691699605,14.277472974171426,0,0,14.0,84.00000000000003
5,3,74.25471902798873,12.601431980906922,23.90106313733999,36.50249511824691,15.309177695812542,7.133868518116729,2.811889780863528,17.02755478411803,23.015838576697767,69.20373182903016,27.910609676719464,20.72466912562378,15.309177695812542,9.893686266001302,3.124321978737253,11.992115382382734,0,0,10.0,72.27598177478849
5,4,80.59147180192572,12.627235213204951,25.997248968363134,38.624484181568086,15.722145804676753,7.7579092159559835,6.272352132049519,19.39477303988996,22.242090784044017,71.47180192572215,29.298486932599722,23.933975240715267,17.744154057771663,15.557083906464923,4.250343878954608,16.16712113694993,0,1,9.0,81.21045392022009
5,5,80.51955719557195,12.894464944649446,29.862730627306274,42.75719557195572,17.853874538745387,8.395571955719557,5.455350553505535,18.385239852398524,21.50258302583026,65.7830258302583,28.94169741697417,28.552029520295203,20.085608856088562,6.801476014760148,2.5505535055350554,14.02727616945932,0,1,25.0,91.28856088560885
5,6,77.54607552519654,12.434592086609099,25.920866090991108,38.355458177600205,20.971774713236243,9.341409975512308,4.701636808867122,17.569274391029772,21.373888387678825,68.1428019074623,28.457275422090476,25.673411522103365,18.280706276582034,8.01134166774069,2.350818404433561,16.62748178893903,0,1,17.0,86.2688490784895
5,7,83.70777690494894,14.988216810683426,29.31657501963865,44.304791830322074,14.234092694422625,7.729772191673213,6.692851531814611,19.27729772191673,26.488609583660644,76.96779261586803,31.060487038491754,28.23252160251375,18.947368421052634,8.813825608798115,2.6394344069128044,16.720275012672868,0,1,16.0,82.19952867242733
5,8,90.26078999542473,13.872197651364953,29.171877382949518,43.04407503431447,21.74165014488333,8.857709318285801,3.440597834375476,18.008235473539727,24.084184840628335,74.70489553149305,31.587616287936555,29.794113161506786,22.290681714198566,14.128412383712062,4.794875705353057,13.82983051629725,0,1,23.0,98.71587616287935
5,9,88.89993784959601,12.193909260410193,30.540708514605345,42.734617775015536,18.011187072715973,8.427594779366066,4.1392169049098815,16.967060285891858,23.306401491609694,75.21441889372281,32.51709136109385,24.76072094468614,18.831572405220633,14.766935985083903,5.034182722187694,16.668407159586703,0,1,24.0,96.61901802361717
5,10,88.87960302951163,12.723948811700184,28.613214938626275,41.33716375032646,20.621572212065814,9.934708801253592,3.7294332723948815,15.920605902324368,24.22564638286759,75.87359623922696,31.96657090624184,25.479237398798645,18.897884565160616,16.954818490467485,6.048576651867329,18.464564513902772,0,1,22.0,98.09349699660487
6,2,73.01282051282051,12.948717948717949,27.692307692307693,40.64102564102564,10.192307692307693,8.525641025641026,3.525641025641026,13.333333333333334,22.05128205128205,56.60256410256411,26.602564102564106,18.846153846153847,15.192307692307693,13.525641025641027,4.615384615384616,13.194062515149255,1,1,27.0,88.91025641025641
6,3,77.12268907563025,11.939495798319328,25.936134453781513,37.87563025210084,15.731092436974789,9.559663865546218,3.7109243697478993,15.650420168067226,19.321008403361343,71.3546218487395,28.396638655462183,18.95798319327731,14.964705882352941,16.618487394957985,5.364705882352941,15.370840263390333,1,1,19.0,81.39831932773106
6,4,82.15328467153284,10.328467153284672,24.781021897810216,35.10948905109489,18.54014598540146,9.014598540145984,4.087591240875912,15.729927007299269,15.729927007299269,70.62043795620438,29.306569343065693,23.357664233576642,18.86861313868613,14.233576642335766,4.671532846715328,13.800412299801701,1,1,24.0,87.37226277372264
6,5,86.16203626684411,11.299284644817833,27.50956579604059,38.80885044085842,15.731159540841789,8.903676592912992,5.469971718516054,17.048743969389452,19.16486441523873,72.66677757444684,30.94327067043753,25.593079354516718,19.20479121610381,14.533355514889369,5.0707037098652465,17.731182153176096,1,0,20.0,89.91515554816172
6,6,80.93632958801498,13.52059925093633,28.352059925093634,41.87265917602996,14.794007490636705,8.127340823970037,3.8951310861423223,15.430711610486892,18.389513108614235,72.02247191011236,30.0749063670412,23.258426966292138,17.15355805243446,10.0,3.6329588014981278,16.37476932974671,1,1,13.0,86.1423220973783
6,7,79.17205692108668,9.741267787839586,24.10090556274256,33.84217335058215,21.228978007761967,8.615782664941786,3.4152652005174646,14.902975420439846,20.763260025873223,65.66623544631307,29.534282018111256,23.596377749029756,17.736093143596378,7.451487710219923,2.367399741267788,16.973877685254894,1,1,19.0,89.37904269081501
6,8,89.23291882073494,11.502025988542684,28.57063015229845,40.07265614084113,16.16319687019701,9.6241441944949,3.3533603465139024,17.83987704345396,23.406455218667038,74.8470029341903,33.399469051278466,23.775324856783566,17.605141819197986,14.218247869218946,4.8288388989800195,17.7364170001217,1,0,18.0,92.9886824088305
6,9,93.16578349735049,12.82664647993944,28.669190007570023,41.495836487509465,18.022710068130205,9.411052233156699,3.5972747918243755,20.529901589704767,23.618470855412568,79.64875094625283,33.50189250567752,26.561695685087056,20.711582134746404,15.370174110522331,5.4504163512490535,19.588255118196912,1,0,13.0,93.16578349735053
7,2,79.22571724853093,10.701693743518838,23.104044244728655,33.80573798824749,17.462841341168335,10.784652609747667,3.4842723816107846,17.58727964051158,24.016591773245764,67.48703767715175,27.957137919115105,20.366401659177324,15.47182855167646,21.278949187694433,7.839612858624265,16.330158607060195,0,0,9.0,82.75146906325614
7,3,80.02808002808004,9.771849771849773,19.62793962793963,29.3997893997894,16.67953667953668,8.971568971568972,3.116883116883117,18.153738153738153,21.22850122850123,67.0972270972271,27.462267462267466,23.46086346086346,18.44857844857845,19.964899964899967,6.654966654966655,16.168754490041902,0,1,10.0,75.39487539487541
7,4,78.66049162807268,13.5090844317777,25.69291058069113,39.20199501246883,15.774848592803705,9.533309583184895,4.488778054862843,15.475596722479516,21.588884930530817,63.56964731029569,26.97541859636623,23.683648022800142,18.681866761667262,16.800855005343784,6.027787673672961,13.21544917888283,0,0,16.0,90.58781617385108
7,5,89.18343195266272,13.029585798816568,22.86390532544379,35.89349112426036,17.857988165680474,9.621301775147929,4.544378698224852,15.266272189349113,23.325443786982248,73.95266272189349,31.91715976331361,21.550295857988164,17.041420118343197,21.514792899408285,8.307692307692308,18.991584804692994,0,0,16.0,95.28994082840237
7,6,80.21739130434783,13.980978260869566,24.98641304347826,38.96739130434783,18.42391304347826,9.904891304347826,4.524456521739131,16.467391304347828,23.31521739130435,72.75815217391305,28.94021739130435,21.23641304347826,16.508152173913043,16.58967391304348,5.828804347826088,14.220724625041674,0,1,15.0,87.02445652173911
7,7,75.45114469549604,9.768068232829568,22.373185695047138,32.141253927876704,17.596887625317972,10.809516684123897,2.406105042645519,15.837198862786176,20.900793057010326,64.64162801137215,25.497531048930124,22.157713601675894,17.309591500822986,21.008529103695945,7.1464910968128095,14.59079348822422,0,1,21.0,78.57549004937903
7,8,88.871834228703,12.524942440521873,26.73829623944743,39.263238679969305,17.436684574059864,12.37145049884881,4.451266308518803,17.375287797390637,20.997697620874906,76.62317728319263,31.77283192632387,26.83039140445127,19.953952417498083,17.712970069071375,5.372217958557176,17.588124910682556,0,1,21.0,93.29240214888719
7,9,92.89411764705882,11.415126050420168,27.428571428571427,38.843697478991594,21.05546218487395,12.988235294117647,5.122689075630252,21.09579831932773,23.031932773109244,78.21176470588236,32.95462184873949,25.290756302521007,19.885714285714286,21.458823529411763,7.099159663865546,17.286951565948552,0,1,21.0,99.14621848739498
7,10,82.27059796087077,13.855056489391018,28.404519151281345,42.25957564067237,16.599614218793057,11.30890052356021,5.290713695232847,18.087627445577294,26.48663543675944,69.63901901350235,28.80132267842381,26.05676494902177,19.410305869385507,14.880132267842383,5.257646734637642,15.29990250741145,0,1,17.0,92.15761917883714
8,2,91.43362831858407,12.141592920353983,31.079646017699115,43.2212389380531,21.628318584070797,10.123893805309734,6.088495575221239,16.991150442477878,26.761061946902654,73.76991150442478,33.415929203539825,25.20353982300885,19.75221238938053,13.769911504424778,4.849557522123894,20.271695461571827,1,1,28.0,109.69911504424779
8,3,94.16945907132599,12.484442316898036,26.539013882240305,39.023456199138344,19.492580181905215,9.459071325993298,5.361416945907132,16.42891335567257,22.671134514121587,80.84250837721397,35.07898516036381,23.283867879368117,17.76926759214935,18.764959310674964,6.242221158449018,18.354909067442513,1,1,28.0,99.79894686452849
8,4,92.38032786885246,11.23672131147541,28.201967213114756,39.43868852459016,19.514754098360655,8.844590163934427,5.634098360655738,17.468852459016393,23.66950819672131,75.50950819672131,33.20655737704918,23.921311475409837,18.12983606557377,20.710819672131148,7.837377049180328,18.500958372018793,1,1,25.0,100.24918032786881
8,5,83.4353134860749,10.503498422280149,27.789820277129923,38.29331869941007,22.159418301550282,8.26450816298532,5.795033612292496,17.615585128275484,21.599670736726576,70.56111949512965,30.02881053642475,23.871587323363975,18.603374948552613,14.125394429962958,4.774317464672794,14.076413084648253,1,1,24.0,94.53148580052132
8,6,93.61750822486053,10.951223001001287,29.901301673580317,40.8525246745816,21.14718924331283,9.131740809612358,5.286797310828208,17.30224574452868,24.13388642540409,78.47804319839794,34.05521384637391,27.12058360749535,20.323272779287656,13.388642540409098,5.183807752825061,19.061705635416423,1,1,25.0,101.51337433843509
8,7,80.11161492849669,9.836065573770492,25.657481688175796,35.49354726194629,21.932333449598886,8.705964422741541,5.1482385769096615,16.95151726543425,23.690268573421697,70.73596093477502,31.3498430415068,20.467387513079874,14.23090338332752,10.254621555633067,3.1810254621555636,13.93369084643086,1,1,17.0,88.81757935123824
8,8,83.73637103336046,14.528885272579332,30.815296989422293,45.344182262001624,18.395443449959316,9.529698942229455,3.515052888527258,15.934906427990237,23.785191212367778,72.44914564686738,31.98698128559805,21.949552481692432,17.10659072416599,9.803091944670463,2.6558177379983725,16.028854424750083,1,0,25.0,99.28071602929211
8,9,83.33034272384712,13.350080746456129,33.63359052574915,46.98367127220528,13.565404629463485,7.407141575453078,6.2874573838148216,17.398169746994437,26.355643280100487,79.4545128297147,31.695675578682938,18.431724385429753,14.9004127041091,14.814283150906157,5.038578862372152,15.779133433931687,1,1,10.0,88.88569890543691
8,10,107.52051661509485,13.431992466029868,34.225750033633794,47.65774249966366,20.567738463608237,9.299071707251446,7.555495762141801,23.02166016413292,22.892506390421097,89.89102650343065,39.29503565182296,29.027310641732814,22.31131440871788,18.921027848782458,6.619130902731064,18.16881517547972,1,1,20.0,112.26691779900442
9,2,67.72750910036402,13.104524180967239,21.67446697867915,34.77899115964639,15.059802392095685,9.52678107124285,2.49609984399376,16.016640665626625,22.548101924076963,63.27613104524181,24.669786791471658,23.712948517940717,16.141445657826313,8.611544461778472,2.246489859594384,12.754341172556876,0,1,13.0,67.39469578783152
9,3,68.1169272603671,11.339225016995242,21.2100611828688,32.54928619986404,16.11148878314072,10.278721957851802,3.7117607070020395,14.887831407205983,21.903467029231816,63.34466349422162,26.145479265805577,16.19306594153637,11.95105370496261,11.828687967369136,3.874915023793338,13.639396338130553,0,0,20.0,74.4391570360299
10,2,94.19068736141908,9.046563192904657,19.630450849963047,28.677014042867704,16.73318551367332,8.69179600886918,2.838137472283814,18.152254249815226,25.48410938654841,78.40354767184036,32.87509238728751,23.88765705838877,18.507021433850703,26.607538802660756,9.933481152993348,12.997672112084643,1,0,15.0,82.06947524020697
10,3,88.11693895098882,11.969045571797077,26.00171969045572,37.9707652622528,13.361994840928633,7.480653482373173,4.282029234737747,18.26311263972485,23.319002579535685,74.54858125537403,27.962166809974207,31.160791057609632,24.86672398968186,23.164230438521066,7.3258813413585555,18.34896056650388,1,0,12.0,80.06878761822873
10,4,79.4718554551772,10.090340514246003,22.348853370396107,32.43919388464211,16.594857539958305,9.214732453092426,3.460736622654621,16.594857539958305,22.599027102154274,73.25920778318276,29.812369701181375,20.09728978457262,13.30090340514246,19.680333564975676,6.546212647671994,15.19219580472436,1,1,10.0,74.34329395413485
10,5,73.584036838066,9.117421335379891,22.655410590943973,31.772831926323864,23.06983883346124,8.564850345356868,3.6838066001534915,19.38603223330775,23.80660015349194,63.03914044512663,25.648503453568686,18.603223330775133,14.27475057559478,23.346124328472754,8.012279355333844,9.538835389692371,1,1,18.0,79.57022256331543
10,6,84.15954415954417,10.427350427350428,24.786324786324787,35.21367521367522,15.27065527065527,7.293447293447294,6.438746438746439,18.91737891737892,24.501424501424502,72.99145299145299,29.344729344729345,24.216524216524217,18.11965811965812,20.512820512820515,7.350427350427351,13.64226562869351,1,0,18.0,79.71509971509973
10,7,82.72340425531915,11.042553191489361,25.27659574468085,36.319148936170215,17.617021276595743,8.106382978723405,6.76595744680851,20.04255319148936,24.70212765957447,73.02127659574468,30.638297872340427,23.425531914893618,16.851063829787233,12.446808510638299,4.595744680851064,16.30709537912583,1,0,14.0,82.53191489361704
10,8,92.54749903063204,8.282279953470338,22.939123691353238,31.221403644823578,19.263280341217527,6.141915471112835,2.5591314462970147,17.448623497479645,19.21675067855758,79.00736719658784,34.05971306708027,23.078712679333076,17.774331136099264,18.146568437378832,6.653741760372238,12.167723496683237,1,0,10.0,84.03257076386197
10,9,89.49421487603306,10.591735537190083,24.87272727272727,35.46446280991736,21.223140495867767,7.933884297520661,3.1735537190082646,17.573553719008263,18.96198347107438,78.78347107438016,32.64793388429752,22.373553719008264,18.446280991735538,16.30413223140496,5.75206611570248,15.227538050064748,1,0,10.0,89.65289256198346
10,10,100.2182913059842,13.052314640572074,27.143394806172378,40.19570944674445,18.74294316898758,10.387655250282274,6.006774557771924,15.12984569062853,24.162589386526157,80.75272864132481,35.58901016183666,30.75649228453143,24.34324426044411,14.181407602559277,4.697026721866767,14.143457974570842,1,0,16.0,108.84456153556644
11,2,73.1041776837652,9.899524061343206,22.27392913802221,32.17345319936542,20.052882072977262,8.566895822316235,3.3632998413537813,16.84822845055526,20.814383923849814,60.793231094658914,26.557377049180328,19.86250661025912,14.912744579587521,14.881015335801164,5.076679005817028,14.554574148003052,0,1,20.0,81.22686409307246
11,3,81.49762160503299,9.61178456344944,23.97422126745435,33.58600583090379,20.54933251496087,10.127359214362436,2.8356605800214822,15.246278962712903,22.28019027159736,68.93969617922356,31.229093141015802,18.96578180144238,13.110326837501917,15.577719809728402,5.929108485499462,19.766188057267158,0,1,21.0,89.78364278042044
11,4,79.30503196197344,8.772332404523848,20.61301425995738,29.385346664481233,18.72479921324373,9.16571053925586,3.0290116374364855,15.18439600065563,21.399770529421406,65.06474348467464,29.188657597115228,20.967054581216193,14.86969349287002,16.32519259137846,6.058023274872971,13.020921326007437,0,0,18.0,82.45205703982954
11,5,84.67501490757304,9.636255217650566,23.279666070363742,32.91592128801431,15.694692903995229,9.016100178890877,4.43649373881932,15.16994633273703,18.223017292784736,70.88849135360763,30.578413834227785,19.415623136553368,15.456171735241503,22.230172927847345,8.062015503875969,15.15298143223448,0,1,16.0,87.298747763864
11,6,76.32549268912905,7.47616020343293,24.717101080737443,32.193261284170376,19.72027972027972,7.552447552447552,4.233947870311506,17.05022250476796,19.41513032422123,64.19580419580419,27.463445645263825,15.944055944055943,13.045136681500317,23.458359821996183,8.35346471710108,15.008170420220116,0,1,18.0,83.34392879847425
11,7,72.35201676270299,7.7317967522262965,19.235201676270297,26.966998428496595,16.280775275013095,8.17181770560503,3.394447354635935,17.9151388161341,21.246726034573076,59.77998952331063,24.704033525405972,19.486642221058144,16.029334730225248,20.932425353588265,6.914614981665793,10.976182303364606,0,0,18.0,70.71765322158198
11,8,76.79674244994911,10.0169664065151,25.042416016287753,35.059382422802855,15.106888361045131,8.876823888700374,3.990498812351544,16.735663386494743,22.192059721750933,67.22768917543264,27.078384798099762,20.237529691211403,15.717678995588734,20.0339328130302,6.922293858160842,11.170730677718897,0,1,11.0,78.42551747539872
11,9,83.17010697604339,9.510320928130179,27.08452614132891,36.59484706945909,17.646527045351814,9.944251921048666,3.9415398523429257,19.78002109386771,21.190296820852794,71.34548741901462,29.94123851137562,20.32243483501582,15.079102003917432,22.347446135302093,8.208527949374718,16.21373366601352,0,1,16.0,84.8696700316408
11,10,89.73125884016974,12.56011315417256,26.930693069306933,39.490806223479495,19.311645450259313,9.957567185289959,3.922677982083923,17.652050919377654,22.743988684582746,75.8887317303159,32.06034889203206,22.970297029702973,17.08628005657709,23.30975954738331,8.524280999528525,17.384342197728767,0,0,19.0,95.04950495049503
12,2,77.28206085495613,12.544334515587082,23.87903677431398,36.42337128990106,18.099682658204216,9.766660444278513,5.689751726712712,17.60686951652044,22.490199738659694,65.63375023333955,28.672764607056187,22.08698898637297,15.904424117976477,11.6931118163151,4.0321075228672765,13.20026808686211,0,0,16.0,86.5111069628523
12,3,79.07349665924276,13.006681514476615,23.697104677060132,36.70378619153675,15.893095768374165,11.438752783964365,4.917594654788418,18.530066815144767,24.83741648106904,69.73719376391982,28.43652561247216,22.271714922048996,16.249443207126948,18.316258351893097,5.951002227171492,16.515275931525302,0,0,13.0,82.17371937639197
13,2,79.4111743057879,9.113415858146539,21.278019404483107,30.391435262629646,16.29976580796253,10.277684844429576,3.4125125460020076,15.416527266644364,21.117430578788895,66.32318501170961,28.825694212111078,21.679491468718638,16.982268317162934,15.37638006022081,4.77751756440281,15.919034963534871,1,0,20.0,82.18133154901304
13,3,68.4617025816087,9.57542137828035,23.349690633667592,32.925112011947945,16.436953275016002,9.268188606784724,3.328355024535951,18.894815446981013,21.762321314273525,64.928525709409,25.039470876893535,21.199061233198208,15.105611265201622,10.394708768935354,3.277149562620013,14.05552816107151,1,0,13.0,65.54299125240024
13,4,64.66135458167331,12.749003984063746,22.669322709163346,35.418326693227094,15.179282868525897,11.673306772908367,3.1075697211155378,17.171314741035857,23.10756972111554,59.920318725099605,25.0597609561753,17.410358565737052,11.832669322709163,8.804780876494025,2.709163346613546,15.811661766629282,1,0,11.0,72.43027888446214
13,5,78.47646424721523,12.67696730147323,23.456701401365432,36.13366870283866,12.33201581027668,10.391663672296083,3.837585339561624,15.048508803449515,22.982393100970175,71.40495867768595,29.36399568810636,21.947538627380524,15.350341358246496,12.504491555874955,4.398131512756018,14.392733659598713,1,0,8.0,77.48472871002517
13,6,86.96607431340873,10.546042003231017,23.06946688206785,33.61550888529887,17.021001615508887,9.266558966074314,3.6833602584814216,15.896607431340872,24.38772213247173,71.8449111470113,30.707592891760903,24.232633279483036,18.533117932148627,18.959612277867528,7.017770597738288,15.618828026971375,1,0,17.0,87.81906300484654
13,7,83.48672207581593,9.535779444557065,22.428542469085748,31.964321913642813,22.574498276910603,8.514088789783093,3.5029393877964727,16.930873707682952,23.25562538009325,67.4315832150821,28.947901885262517,22.915061828501926,18.147172106223394,22.331238597202514,7.443746199067505,14.888112714710628,1,0,16.0,89.86012568416787
13,8,111.24845488257107,10.416151627523691,26.238154099711576,36.65430572723527,20.667490729295427,9.361351462711166,4.285125669550886,15.854964977338277,23.765966213432222,92.98722702925421,40.28018129377833,24.72187886279357,19.38195302843016,30.259579728059332,11.30613926658426,19.155026444260695,1,1,18.0,108.31479192418624
13,9,95.00354861603974,8.30376153300213,27.38112136266856,35.68488289567069,23.335699077359827,8.729595457771469,4.854506742370475,15.841022001419446,20.780695528743788,79.50319375443577,33.93896380411639,22.05819730305181,17.842441447835345,26.65720369056068,9.283179559971611,14.79898523605026,1,0,23.0,101.9872249822569
13,10,112.648835202761,11.596203623813633,28.4106988783434,40.00690250215703,20.95599654874892,8.86281276962899,4.886971527178602,16.69025021570319,26.75409836065574,92.64538395168249,39.75841242450388,29.238999137187232,24.186367558239862,27.789473684210527,8.945642795513374,16.734718320529584,1,1,16.0,112.7316652286454
14,2,77.4711927748365,11.17408906882591,23.656181874805355,34.83027094363126,16.817190906259732,9.1186546247275,3.5129243226409215,18.312052320149483,24.926814076611645,64.72749922142634,27.39333540952974,24.8894425412644,18.125194643413266,14.201183431952662,4.55932731236375,15.949652460855434,1,0,10.0,79.3397695421987
14,3,70.812324929972,10.494864612511671,26.367880485527543,36.86274509803921,19.159663865546218,9.374416433239963,3.734827264239029,16.99346405228758,21.213818860877684,61.25116713352007,24.948646125116714,21.139122315592903,15.312791783380018,15.126050420168067,5.602240896358543,15.792521701159542,1,0,11.0,80.82166199813258
15,2,90.83732731886101,13.126585847194812,23.377502114462928,36.50408796165774,20.670989568649563,11.09670143783479,6.800112771356075,17.49083732731886,20.637158161826896,76.56047363969552,34.034395263603045,25.54271215111362,18.133634056949536,15.291795883845504,4.634902734705385,20.80663834700418,1,1,21.0,98.48322526078377
15,3,80.691473776736,13.290360386756518,25.73688836800469,39.0272487547612,19.865221213009082,9.598593612657485,5.625549370055669,17.333723996484032,21.271608555523,69.54585408731322,29.463814825666567,22.0802812774685,16.17345443891005,14.450629944330501,5.590389686492822,17.393948012826595,1,0,20.0,91.48549663053029
